lambda_index,lambda,rho,clusters_2d,clusters_3d,min_linf,time_sec,ari_round3
0,0.0,8.0,10,10,0.09516675770282745,0.25320887565612793,0.0
1,0.0001,8.0,10,10,0.09601497650146484,0.2787466049194336,0.0
2,0.00012640883055713373,8.0,10,10,0.0977848544716835,0.261608362197876,0.0
3,0.00015979192442822145,8.0,10,10,0.09922314435243607,0.2783670425415039,0.0
4,0.00020199110299445384,8.0,10,10,0.09911682456731796,0.28753066062927246,0.0
5,0.0002553345911247446,8.0,10,10,0.10018429905176163,0.3142127990722656,0.0
6,0.00032276547064862866,8.0,10,10,0.10113603621721268,0.3048858642578125,0.0
7,0.00040800405688916016,8.0,10,10,0.09984547644853592,0.3490595817565918,0.0
8,0.0005157531569392505,8.0,10,10,0.09887651354074478,0.34029293060302734,0.0
9,0.0006519575342484052,8.0,10,10,0.09803873300552368,0.35306715965270996,0.0
10,0.0008241318947725336,8.0,10,10,0.09745180606842041,0.35961055755615234,0.0
11,0.0010417754904303077,8.0,10,10,0.0972205400466919,0.43538856506347656,0.0
12,0.0013168962144837965,8.0,10,10,0.09705957770347595,0.4488499164581299,0.0
13,0.0016646731043801306,8.0,10,10,0.09692639857530594,0.4485464096069336,0.0
14,0.0021042938038460593,8.0,10,10,0.09686090797185898,0.4501626491546631,0.0
15,0.002660013188928029,8.0,10,10,0.09680569171905518,0.4494664669036865,0.0
16,0.003362491564789445,8.0,10,10,0.09703630208969116,0.4492228031158447,0.0
17,0.004250486264632604,8.0,10,10,0.09741005301475525,0.44852471351623535,0.0
18,0.005372989980113671,8.0,10,10,0.09770369529724121,0.44866418838500977,0.0
19,0.006791933799813663,8.0,10,10,0.09823929518461227,0.4497687816619873,0.0
20,0.008585604088559148,8.0,10,10,0.09745200723409653,0.44957447052001953,0.0
21,0.010852961724613079,8.0,10,10,0.09299170225858688,0.4485340118408203,0.0
22,0.01371910199689674,8.0,10,10,0.08380753546953201,0.45096898078918457,0.0
23,0.017342156397217548,8.0,10,10,0.07363460212945938,0.45011043548583984,0.0
24,0.021922017095111858,8.0,10,10,0.07559020072221756,0.44952964782714844,0.0
25,0.027711365444465837,8.0,10,10,0.07708027958869934,0.4495265483856201,0.0
26,0.035029612989762926,8.0,10,10,0.07104082405567169,0.4490079879760742,0.0
27,0.04428052412904917,8.0,10,10,0.04308466613292694,0.4497098922729492,0.0
28,0.055974492716100485,8.0,10,10,0.008945286273956299,0.4485177993774414,0.0
29,0.07075670165271061,8.0,10,10,0.007546812295913696,0.44949960708618164,0.0
30,0.0894427190999916,8.0,10,10,0.01111241802573204,0.4500234127044678,0.0
31,0.11306349523280158,8.0,10,10,0.010102428495883942,0.4531276226043701,0.0
32,0.14292224211080512,8.0,10,10,0.005691636353731155,0.44896960258483887,0.0
33,0.18066633485830408,8.0,10,10,0.015941224992275238,0.449352502822876,0.0
34,0.22837820110481744,8.0,10,10,0.015657097101211548,0.4487435817718506,0.0
35,0.2886902132640188,8.0,10,10,0.018151722848415375,0.4484901428222656,0.0
36,0.3649299225199419,8.0,10,10,0.015365347266197205,0.44928765296936035,0.0
37,0.4613036474105127,8.0,10,10,0.018895313143730164,0.44846463203430176,0.0
38,0.5831285460090326,8.0,10,10,0.024263564497232437,0.4489758014678955,0.0
39,0.7371259756548356,8.0,10,10,0.01744726672768593,0.4485743045806885,0.0
40,0.931792325558141,8.0,10,10,0.017750505357980728,0.44850945472717285,0.0
41,1.177867781959165,8.0,10,10,0.018631983548402786,0.4489898681640625,0.0
42,1.48892888868383,8.0,10,10,0.01260770857334137,0.44919443130493164,0.0
43,1.882137596012561,8.0,10,10,0.020817779004573822,0.44915151596069336,0.0
44,2.3791881245956286,8.0,10,10,0.02162379026412964,0.4483346939086914,0.0
45,3.0075038850555353,8.0,10,10,0.01577679067850113,0.44956088066101074,0.0
46,3.801750490059066,8.0,10,10,0.02482326328754425,0.4486422538757324,0.0
47,4.8057483351837655,8.0,10,10,0.015320561826229095,0.44934582710266113,0.0
48,6.074890270024722,8.0,10,10,0.01967385783791542,0.4494040012359619,0.0
49,7.679197747967353,8.0,10,10,0.018420200794935226,0.44910168647766113,0.0
50,9.70718406937528,8.0,10,10,0.016385063529014587,0.44997191429138184,0.0
51,12.270737862125678,8.0,10,10,0.021748628467321396,0.44963860511779785,0.0
52,15.511296232244533,8.0,10,10,0.01255093514919281,0.44899940490722656,0.0
53,19.60764817143306,8.0,10,10,0.01737086847424507,0.44937896728515625,0.0
54,24.785798753265745,8.0,10,10,0.016993995755910873,0.4489250183105469,0.0
55,31.33143834824786,8.0,10,10,0.017009388655424118,0.4496481418609619,0.0
56,39.60570481274946,8.0,10,10,0.019527316093444824,0.4518442153930664,0.0
57,50.06510828770702,8.0,10,10,0.02224896103143692,0.4488999843597412,0.0
58,63.28671790365308,8.0,10,10,0.013746891170740128,0.449354887008667,0.0
59,80.0,8.0,10,10,0.021443186327815056,0.45026659965515137,0.0
