lambda_index,lambda,rho,clusters_2d,clusters_3d,min_linf,time_sec,ari_round3
0,0.0,8.0,10,10,0.10770915448665619,0.40310096740722656,0.0
1,0.0001,8.0,10,10,0.1066930964589119,0.40290236473083496,0.0
2,0.00012234101814268488,8.0,10,10,0.10256683826446533,0.42064666748046875,0.0
3,0.00014967324720188764,8.0,10,10,0.09878861159086227,0.4456474781036377,0.0
4,0.00018311177451400693,8.0,10,10,0.09553268551826477,0.45911169052124023,0.0
5,0.0002240208092795734,8.0,10,10,0.09282484650611877,0.45898962020874023,0.0
6,0.00027406933892411235,8.0,10,10,0.09060665965080261,0.5367462635040283,0.0
7,0.00033529921965668515,8.0,10,10,0.08976903557777405,0.524451732635498,0.0
8,0.00041020847915246593,8.0,10,10,0.09057436883449554,0.5655312538146973,0.0
9,0.0005018532299027501,8.0,10,10,0.09158782660961151,0.6068282127380371,0.0
10,0.0006139723510449734,8.0,10,10,0.09277617931365967,0.6112499237060547,0.0
11,0.0007511400253830005,8.0,10,10,0.0941353440284729,0.6490676403045654,0.0
12,0.0009189523547307844,8.0,10,10,0.09484629333019257,0.5935306549072266,0.0
13,0.0011242556670238199,8.0,10,10,0.09562303125858307,0.593156099319458,0.0
14,0.0013754258295637742,8.0,10,10,0.09805787354707718,0.620955228805542,0.0
15,0.0016827099636857908,8.0,10,10,0.10026611387729645,0.7104825973510742,0.0
16,0.002058644501961599,8.0,10,10,0.10112883150577545,0.7101647853851318,0.0
17,0.0025185666436382246,8.0,10,10,0.10279931873083115,0.7106294631958008,0.0
18,0.003081240074429053,8.0,10,10,0.1021023690700531,0.7143816947937012,0.0
19,0.0037696204784769243,8.0,10,10,0.10464394092559814,0.7118237018585205,0.0
20,0.004611792073483823,8.0,10,10,0.10450896620750427,0.7109935283660889,0.0
21,0.005642113377323747,8.0,10,10,0.10668161511421204,0.711336612701416,0.0
22,0.006902618950582495,8.0,10,10,0.10467153787612915,0.7111706733703613,0.0
23,0.008444734302652534,8.0,10,10,0.10336972773075104,0.7111859321594238,0.0
24,0.010331373925309669,8.0,10,10,0.10547594726085663,0.7110781669616699,0.0
25,0.012639508048351728,8.0,10,10,0.10598205029964447,0.7107977867126465,0.0
26,0.015463302834580101,8.0,10,10,0.10589838027954102,0.7102468013763428,0.0
27,0.018917962126311944,8.0,10,10,0.10491269826889038,0.7106382846832275,0.0
28,0.02314442747717757,8.0,10,10,0.10680357366800308,0.7108154296875,0.0
29,0.028315128218874355,8.0,10,10,0.11259748041629791,0.7107772827148438,0.0
30,0.03464101615137756,8.0,10,10,0.10737167298793793,0.7106406688690186,0.0
31,0.04238017185456721,8.0,10,10,0.11654551327228546,0.7104499340057373,0.0
32,0.05184833373749715,8.0,10,10,0.15274213254451752,0.711036205291748,0.0
33,0.06343177938447118,8.0,10,10,0.16327717900276184,0.7144894599914551,0.0
34,0.07760308472498374,8.0,10,10,0.1719565987586975,0.7116482257843018,0.0
35,0.09494040396267556,8.0,10,10,0.11388204991817474,0.7105259895324707,0.0
36,0.11615105683671521,8.0,10,10,0.030183948576450348,0.7110767364501953,0.0
37,0.14210038551752596,8.0,10,10,0.0118374302983284,0.7106280326843262,0.0
38,0.17384705842682158,8.0,10,10,0.02256237342953682,0.710423469543457,0.0
39,0.21268626129048196,8.0,10,10,0.020705830305814743,0.7104732990264893,0.0
40,0.2602025375123867,8.0,10,10,0.017772948369383812,0.7103893756866455,0.0
41,0.31833443362575536,8.0,10,10,0.02136969566345215,0.7102506160736084,0.0
42,0.3894535871964989,8.0,10,10,0.01722586899995804,0.7101280689239502,0.0
43,0.4764614837694058,8.0,10,10,0.010335126891732216,0.7099182605743408,0.0
44,0.5829078303012343,8.0,10,10,0.01877107098698616,0.710167407989502,0.0
45,0.7131353744239637,8.0,10,10,0.017895370721817017,0.710674524307251,0.0
46,0.872457077805926,8.0,10,10,0.018839314579963684,0.7104380130767822,0.0
47,1.067372871845685,8.0,10,10,0.013311432674527168,0.7099676132202148,0.0
48,1.3058348387948286,8.0,10,10,0.015427596867084503,0.710068941116333,0.0
49,1.597571637043481,8.0,10,10,0.019431862980127335,0.7099549770355225,0.0
50,1.9544854063177528,8.0,10,10,0.021954156458377838,0.7101879119873047,0.0
51,2.39113734553933,8.0,10,10,0.01726951077580452,0.7103381156921387,0.0
52,2.925341773722785,8.0,10,10,0.015280526131391525,0.7104084491729736,0.0
53,3.5788929101257314,8.0,10,10,0.01719425618648529,0.7100772857666016,0.0
54,4.378454024484184,8.0,10,10,0.020948613062500954,0.7099616527557373,0.0
55,5.356645232463322,8.0,10,10,0.01699564978480339,0.7100107669830322,0.0
56,6.553374315687217,8.0,10,10,0.021139904856681824,0.710352897644043,0.0
57,8.017464860512948,8.0,10,10,0.011656209826469421,0.7110233306884766,0.0
58,9.80864813958353,8.0,10,10,0.018951408565044403,0.7098691463470459,0.0
59,12.0,8.0,10,10,0.010995383374392986,0.710223913192749,0.0
