lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,5,0.015437781810760498,0.9962942600250244,0.3225806451612903
1,0.0001,8.0,1,8,0.022196024656295776,1.012373685836792,0.16393442622950818
2,0.00012742749857031334,8.0,1,6,0.02441871166229248,1.0423336029052734,0.37433155080213903
3,0.0001623776739188721,8.0,1,9,0.03160595893859863,1.039231777191162,0.055248618784530384
4,0.00020691380811147902,8.0,1,10,0.03402477502822876,1.0325713157653809,0.0
5,0.00026366508987303583,8.0,1,9,0.03451657295227051,1.121431589126587,0.055248618784530384
6,0.0003359818286283781,8.0,1,10,0.03558701276779175,1.1346032619476318,0.0
7,0.00042813323987193956,8.0,1,9,0.03718969225883484,1.1720237731933594,0.055248618784530384
8,0.000545559478116852,8.0,1,10,0.038067370653152466,1.230475664138794,0.0
9,0.0006951927961775605,8.0,1,10,0.040720224380493164,1.4100010395050049,0.0
10,0.0008858667904100823,8.0,1,10,0.043305784463882446,1.4461357593536377,0.0
11,0.0011288378916846883,8.0,1,10,0.04397556185722351,1.4456264972686768,0.0
12,0.0014384498882876629,8.0,1,10,0.044871896505355835,1.4572949409484863,0.0
13,0.0018329807108324356,8.0,1,10,0.04874885082244873,1.4478716850280762,0.0
14,0.002335721469090121,8.0,1,10,0.05034065246582031,1.4446611404418945,0.0
15,0.002976351441631319,8.0,1,10,0.05243462324142456,1.4522109031677246,0.0
16,0.00379269019073225,8.0,1,10,0.05510116368532181,1.4518563747406006,0.0
17,0.004832930238571752,8.0,1,10,0.05734826996922493,1.444103479385376,0.0
18,0.00615848211066026,8.0,1,10,0.060834385454654694,1.4475255012512207,0.0
19,0.007847599703514606,8.0,1,9,0.06420908123254776,1.4456660747528076,0.055248618784530384
20,0.01,8.0,1,10,0.06219913810491562,1.4475126266479492,0.0
21,0.012742749857031334,8.0,1,10,0.06110849976539612,1.4456901550292969,0.0
22,0.01623776739188721,8.0,1,10,0.05893491208553314,1.4451422691345215,0.0
23,0.0206913808111479,8.0,1,10,0.06142215430736542,1.4478378295898438,0.0
24,0.026366508987303583,8.0,1,10,0.07585456967353821,1.446789264678955,0.0
25,0.03359818286283781,8.0,1,10,0.06544338166713715,1.447784423828125,0.0
26,0.04281332398719392,8.0,1,9,0.018844157457351685,1.4476275444030762,0.055248618784530384
27,0.05455594781168514,8.0,1,7,0.006640911102294922,1.4450745582580566,0.21739130434782608
28,0.06951927961775606,8.0,1,9,0.004656359553337097,1.4445083141326904,0.055248618784530384
29,0.08858667904100823,8.0,1,4,0.005607385188341141,1.4559390544891357,0.5263157894736842
30,0.11288378916846883,8.0,1,3,0.015995994210243225,1.4490528106689453,0.8163265306122449
31,0.14384498882876628,8.0,1,6,0.015960603952407837,1.4455513954162598,0.3225806451612903
32,0.18329807108324356,8.0,1,7,0.022648364305496216,1.450258493423462,0.3225806451612903
33,0.23357214690901212,8.0,1,7,0.015510529279708862,1.447648286819458,0.16393442622950818
34,0.29763514416313164,8.0,1,5,0.019841134548187256,1.4450979232788086,0.47619047619047616
35,0.3792690190732246,8.0,1,7,0.015735745429992676,1.4512887001037598,0.3225806451612903
36,0.4832930238571752,8.0,1,7,0.015260472893714905,1.470804214477539,0.03225806451612903
37,0.615848211066026,8.0,1,9,0.017652250826358795,1.1142075061798096,0.055248618784530384
38,0.7847599703514607,8.0,1,7,0.019720077514648438,0.7612953186035156,-0.06451612903225806
39,1.0,8.0,1,5,0.011023789644241333,0.7658722400665283,0.12903225806451613
