lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,10,0.03349287807941437,0.9246962070465088,0.0
1,0.0001,8.0,1,10,0.03258197009563446,0.8232908248901367,0.0
2,0.00012742749857031334,8.0,1,10,0.03797067701816559,0.9048542976379395,0.0
3,0.0001623776739188721,8.0,1,10,0.04649384319782257,0.9031219482421875,0.0
4,0.00020691380811147902,8.0,1,10,0.05418245494365692,0.9826183319091797,0.0
5,0.00026366508987303583,8.0,1,10,0.06072986125946045,0.9949371814727783,0.0
6,0.0003359818286283781,8.0,1,10,0.06693977117538452,0.9294419288635254,0.0
7,0.00042813323987193956,8.0,1,10,0.07231950759887695,0.9578723907470703,0.0
8,0.000545559478116852,8.0,1,10,0.0771944522857666,1.011847972869873,0.0
9,0.0006951927961775605,8.0,1,10,0.08168180286884308,1.3420062065124512,0.0
10,0.0008858667904100823,8.0,1,10,0.0858503133058548,1.343597412109375,0.0
11,0.0011288378916846883,8.0,1,10,0.08801707625389099,1.34694504737854,0.0
12,0.0014384498882876629,8.0,1,10,0.08699152618646622,1.3503477573394775,0.0
13,0.0018329807108324356,8.0,1,10,0.08612367510795593,1.343501329421997,0.0
14,0.002335721469090121,8.0,1,10,0.08929800987243652,1.342360258102417,0.0
15,0.002976351441631319,8.0,1,10,0.09469671547412872,1.345238208770752,0.0
16,0.00379269019073225,8.0,1,10,0.10199107229709625,1.3487777709960938,0.0
17,0.004832930238571752,8.0,1,10,0.10613203048706055,1.350696086883545,0.0
18,0.00615848211066026,8.0,1,10,0.10968612879514694,1.3465590476989746,0.0
19,0.007847599703514606,8.0,1,10,0.10813591629266739,1.3411345481872559,0.0
20,0.01,8.0,1,10,0.10648111999034882,1.3411521911621094,0.0
21,0.012742749857031334,8.0,1,10,0.10436840355396271,1.3477973937988281,0.0
22,0.01623776739188721,8.0,1,10,0.10186203569173813,1.3412902355194092,0.0
23,0.0206913808111479,8.0,1,10,0.09962208569049835,1.34226393699646,0.0
24,0.026366508987303583,8.0,1,10,0.09779193252325058,1.3461511135101318,0.0
25,0.03359818286283781,8.0,1,10,0.10482180118560791,1.3440773487091064,0.0
26,0.04281332398719392,8.0,1,10,0.11160397529602051,1.3484487533569336,0.0
27,0.05455594781168514,8.0,1,10,0.1286788433790207,1.3437504768371582,0.0
28,0.06951927961775606,8.0,1,10,0.12262863665819168,1.3447120189666748,0.0
29,0.08858667904100823,8.0,1,10,0.07255274057388306,1.350830316543579,0.0
30,0.11288378916846883,8.0,1,8,0.01954883337020874,1.345719814300537,0.10989010989010989
31,0.14384498882876628,8.0,1,10,0.007574200630187988,1.3478174209594727,0.0
32,0.18329807108324356,8.0,1,9,0.020488128066062927,1.3433408737182617,0.055248618784530384
33,0.23357214690901212,8.0,1,9,0.02874281443655491,1.3440539836883545,0.055248618784530384
34,0.29763514416313164,8.0,1,9,0.012655079364776611,1.340357780456543,-0.04419889502762431
35,0.3792690190732246,8.0,1,4,0.009574491530656815,1.3413631916046143,0.05263157894736842
36,0.4832930238571752,8.0,1,7,0.01639649271965027,1.3408620357513428,-0.07608695652173914
37,0.615848211066026,8.0,1,6,0.021134046837687492,1.3402881622314453,-0.0106951871657754
38,0.7847599703514607,8.0,1,5,0.019642941653728485,1.339616060256958,-0.10695187165775401
39,1.0,8.0,1,7,0.020011281594634056,1.341787576675415,0.021739130434782608
