lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,8,0.018895119428634644,0.9539878368377686,0.10989010989010989
1,0.0001,8.0,1,8,0.025801509618759155,1.0347301959991455,0.10989010989010989
2,0.00012742749857031334,8.0,1,8,0.023365013301372528,0.9663705825805664,0.10989010989010989
3,0.0001623776739188721,8.0,1,9,0.022209148854017258,0.9897134304046631,0.055248618784530384
4,0.00020691380811147902,8.0,1,9,0.02481710910797119,1.2140026092529297,0.055248618784530384
5,0.00026366508987303583,8.0,1,10,0.030484318733215332,1.144911527633667,0.0
6,0.0003359818286283781,8.0,1,10,0.034772202372550964,1.1033799648284912,0.0
7,0.00042813323987193956,8.0,1,10,0.03580904006958008,1.4181630611419678,0.0
8,0.000545559478116852,8.0,1,10,0.03592377528548241,1.4488880634307861,0.0
9,0.0006951927961775605,8.0,1,10,0.034960195422172546,1.4560332298278809,0.0
10,0.0008858667904100823,8.0,1,10,0.03393608331680298,1.4487693309783936,0.0
11,0.0011288378916846883,8.0,1,10,0.033912479877471924,1.4500582218170166,0.0
12,0.0014384498882876629,8.0,1,10,0.03342456370592117,1.4578254222869873,0.0
13,0.0018329807108324356,8.0,1,10,0.03408545255661011,1.464618444442749,0.0
14,0.002335721469090121,8.0,1,10,0.03460047394037247,1.4706943035125732,0.0
15,0.002976351441631319,8.0,1,10,0.035732194781303406,1.4653794765472412,0.0
16,0.00379269019073225,8.0,1,10,0.03553035482764244,1.469071388244629,0.0
17,0.004832930238571752,8.0,1,10,0.037987738847732544,1.4628474712371826,0.0
18,0.00615848211066026,8.0,1,10,0.03690871596336365,1.457092523574829,0.0
19,0.007847599703514606,8.0,1,10,0.041894495487213135,1.460320234298706,0.0
20,0.01,8.0,1,10,0.04432383179664612,1.4535527229309082,0.0
21,0.012742749857031334,8.0,1,10,0.04585610330104828,1.4532485008239746,0.0
22,0.01623776739188721,8.0,1,10,0.0477210134267807,1.4519994258880615,0.0
23,0.0206913808111479,8.0,1,9,0.04724602401256561,1.4563064575195312,0.055248618784530384
24,0.026366508987303583,8.0,1,9,0.02806881070137024,1.4557762145996094,0.055248618784530384
25,0.03359818286283781,8.0,1,8,0.0029284656047821045,1.4490880966186523,0.10989010989010989
26,0.04281332398719392,8.0,1,7,0.005874186754226685,1.4575486183166504,0.16393442622950818
27,0.05455594781168514,8.0,1,5,0.0035576224327087402,1.4573657512664795,0.3225806451612903
28,0.06951927961775606,8.0,1,6,0.004129588603973389,1.4507737159729004,0.2702702702702703
29,0.08858667904100823,8.0,1,6,0.003667891025543213,1.4531450271606445,0.3225806451612903
30,0.11288378916846883,8.0,1,7,0.019196242094039917,1.4583077430725098,0.21739130434782608
31,0.14384498882876628,8.0,1,7,0.007498443126678467,1.4489707946777344,0.21739130434782608
32,0.18329807108324356,8.0,1,8,0.009144999086856842,1.4470515251159668,0.10989010989010989
33,0.23357214690901212,8.0,1,8,0.01989644765853882,1.452228307723999,0.10989010989010989
34,0.29763514416313164,8.0,1,8,0.01620623469352722,1.449798345565796,0.10989010989010989
35,0.3792690190732246,8.0,1,8,0.021878749132156372,1.447403907775879,0.16393442622950818
36,0.4832930238571752,8.0,1,9,0.01333734393119812,1.4507267475128174,0.055248618784530384
37,0.615848211066026,8.0,1,8,0.01803848147392273,1.452857255935669,0.01098901098901099
38,0.7847599703514607,8.0,1,4,0.020945370197296143,1.4542312622070312,-0.07253886010362694
39,1.0,8.0,1,9,0.024671614170074463,1.447115421295166,0.055248618784530384
