lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,10,0.03349287807941437,0.9634504318237305,0.0
1,0.0001,8.0,1,10,0.03258197009563446,0.8319523334503174,0.0
2,0.00012742749857031334,8.0,1,10,0.03797067701816559,0.9072036743164062,0.0
3,0.0001623776739188721,8.0,1,10,0.04649384319782257,0.9068543910980225,0.0
4,0.00020691380811147902,8.0,1,10,0.05418245494365692,0.9867997169494629,0.0
5,0.00026366508987303583,8.0,1,10,0.06072986125946045,0.9862589836120605,0.0
6,0.0003359818286283781,8.0,1,10,0.06693977117538452,0.9388387203216553,0.0
7,0.00042813323987193956,8.0,1,10,0.07231950759887695,0.959923267364502,0.0
8,0.000545559478116852,8.0,1,10,0.0771944522857666,1.013474702835083,0.0
9,0.0006951927961775605,8.0,1,10,0.08168180286884308,1.3435947895050049,0.0
10,0.0008858667904100823,8.0,1,10,0.0858503133058548,1.3421375751495361,0.0
11,0.0011288378916846883,8.0,1,10,0.08801707625389099,1.3426265716552734,0.0
12,0.0014384498882876629,8.0,1,10,0.08699152618646622,1.3467040061950684,0.0
13,0.0018329807108324356,8.0,1,10,0.08612367510795593,1.3453788757324219,0.0
14,0.002335721469090121,8.0,1,10,0.08929800987243652,1.3505847454071045,0.0
15,0.002976351441631319,8.0,1,10,0.09469671547412872,1.3494377136230469,0.0
16,0.00379269019073225,8.0,1,10,0.10199107229709625,1.3459832668304443,0.0
17,0.004832930238571752,8.0,1,10,0.10613203048706055,1.3522233963012695,0.0
18,0.00615848211066026,8.0,1,10,0.10968612879514694,1.3477559089660645,0.0
19,0.007847599703514606,8.0,1,10,0.10813591629266739,1.3535470962524414,0.0
20,0.01,8.0,1,10,0.10648111999034882,1.347973108291626,0.0
21,0.012742749857031334,8.0,1,10,0.10436840355396271,1.3459773063659668,0.0
22,0.01623776739188721,8.0,1,10,0.10186203569173813,1.3450255393981934,0.0
23,0.0206913808111479,8.0,1,10,0.09962208569049835,1.3470165729522705,0.0
24,0.026366508987303583,8.0,1,10,0.09779193252325058,1.343442440032959,0.0
25,0.03359818286283781,8.0,1,10,0.10482180118560791,1.3437881469726562,0.0
26,0.04281332398719392,8.0,1,10,0.11160397529602051,1.3452439308166504,0.0
27,0.05455594781168514,8.0,1,10,0.1286788433790207,1.345156192779541,0.0
28,0.06951927961775606,8.0,1,10,0.12262863665819168,1.3432915210723877,0.0
29,0.08858667904100823,8.0,1,10,0.07255274057388306,1.3435027599334717,0.0
30,0.11288378916846883,8.0,1,8,0.01954883337020874,1.3445968627929688,0.10989010989010989
31,0.14384498882876628,8.0,1,10,0.007574200630187988,1.3432869911193848,0.0
32,0.18329807108324356,8.0,1,9,0.020488128066062927,0.7444131374359131,0.055248618784530384
33,0.23357214690901212,8.0,1,9,0.02874281443655491,0.5915887355804443,0.055248618784530384
34,0.29763514416313164,8.0,1,9,0.012655079364776611,0.5884666442871094,-0.04419889502762431
35,0.3792690190732246,8.0,1,4,0.009574491530656815,0.5869946479797363,0.05263157894736842
36,0.4832930238571752,8.0,1,7,0.01639649271965027,1.2154431343078613,-0.07608695652173914
37,0.615848211066026,8.0,1,6,0.021134046837687492,1.343433141708374,-0.0106951871657754
38,0.7847599703514607,8.0,1,5,0.019642941653728485,1.3418452739715576,-0.10695187165775401
39,1.0,8.0,1,7,0.020011281594634056,1.3433082103729248,0.021739130434782608
