lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,9,0.017383486032485962,0.93495774269104,0.055248618784530384
1,0.0001,8.0,1,10,0.019648700952529907,0.9603469371795654,0.0
2,0.00012742749857031334,8.0,1,10,0.024737641215324402,1.0138421058654785,0.0
3,0.0001623776739188721,8.0,1,10,0.027128219604492188,1.0679523944854736,0.0
4,0.00020691380811147902,8.0,1,10,0.028613418340682983,1.0708582401275635,0.0
5,0.00026366508987303583,8.0,1,10,0.027257725596427917,1.0178544521331787,0.0
6,0.0003359818286283781,8.0,1,10,0.026614561676979065,1.19991135597229,0.0
7,0.00042813323987193956,8.0,1,10,0.026231899857521057,1.2725276947021484,0.0
8,0.000545559478116852,8.0,1,10,0.027776464819908142,1.349031686782837,0.0
9,0.0006951927961775605,8.0,1,10,0.029391735792160034,1.347557783126831,0.0
10,0.0008858667904100823,8.0,1,10,0.03452658653259277,1.3472275733947754,0.0
11,0.0011288378916846883,8.0,1,10,0.03986994922161102,1.345085859298706,0.0
12,0.0014384498882876629,8.0,1,10,0.0408264622092247,1.3468973636627197,0.0
13,0.0018329807108324356,8.0,1,10,0.0402841717004776,1.3542709350585938,0.0
14,0.002335721469090121,8.0,1,10,0.041716113686561584,1.345186471939087,0.0
15,0.002976351441631319,8.0,1,10,0.043328553438186646,1.3454768657684326,0.0
16,0.00379269019073225,8.0,1,10,0.046802446246147156,1.3525731563568115,0.0
17,0.004832930238571752,8.0,1,10,0.044971220195293427,1.3503623008728027,0.0
18,0.00615848211066026,8.0,1,10,0.04552382975816727,1.3523035049438477,0.0
19,0.007847599703514606,8.0,1,10,0.044937342405319214,1.3448030948638916,0.0
20,0.01,8.0,1,10,0.045192793011665344,1.3539774417877197,0.0
21,0.012742749857031334,8.0,1,10,0.04910406470298767,1.3455631732940674,0.0
22,0.01623776739188721,8.0,1,10,0.04935707151889801,1.3552331924438477,0.0
23,0.0206913808111479,8.0,1,10,0.04974384605884552,1.3510138988494873,0.0
24,0.026366508987303583,8.0,1,10,0.04076665639877319,1.351572036743164,0.0
25,0.03359818286283781,8.0,1,10,0.005449533462524414,1.3479351997375488,0.0
26,0.04281332398719392,8.0,1,10,0.00845685601234436,1.3471462726593018,0.0
27,0.05455594781168514,8.0,1,9,0.003467172384262085,1.3510334491729736,0.055248618784530384
28,0.06951927961775606,8.0,1,4,0.005618836730718613,1.3471450805664062,0.5263157894736842
29,0.08858667904100823,8.0,1,3,0.007150903344154358,1.34535813331604,0.7216494845360825
30,0.11288378916846883,8.0,1,4,0.017878666520118713,1.3495633602142334,0.625
31,0.14384498882876628,8.0,1,4,0.01319342851638794,1.345033884048462,0.625
32,0.18329807108324356,8.0,1,6,0.01335049420595169,1.3486957550048828,0.3225806451612903
33,0.23357214690901212,8.0,1,4,0.010557889938354492,1.3431341648101807,0.6735751295336787
34,0.29763514416313164,8.0,1,5,0.01620287261903286,1.3537321090698242,0.37433155080213903
35,0.3792690190732246,8.0,1,6,0.018735423684120178,1.344909429550171,0.21739130434782608
36,0.4832930238571752,8.0,1,6,0.020300865173339844,1.3466804027557373,0.37433155080213903
37,0.615848211066026,8.0,1,5,0.02446015179157257,1.3716483116149902,0.0425531914893617
38,0.7847599703514607,8.0,1,4,0.018184661865234375,1.3610641956329346,-0.07253886010362694
39,1.0,8.0,1,4,0.015976518392562866,1.35318922996521,-0.10204081632653061
