lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,8,0.018895119428634644,0.9546184539794922,0.10989010989010989
1,0.0001,8.0,1,8,0.025801509618759155,1.0538506507873535,0.10989010989010989
2,0.00012742749857031334,8.0,1,8,0.023365013301372528,0.9892456531524658,0.10989010989010989
3,0.0001623776739188721,8.0,1,9,0.022209148854017258,1.030642032623291,0.055248618784530384
4,0.00020691380811147902,8.0,1,9,0.02481710910797119,1.1543095111846924,0.055248618784530384
5,0.00026366508987303583,8.0,1,10,0.030484318733215332,1.087681531906128,0.0
6,0.0003359818286283781,8.0,1,10,0.034772202372550964,1.0396294593811035,0.0
7,0.00042813323987193956,8.0,1,10,0.03580904006958008,1.3446643352508545,0.0
8,0.000545559478116852,8.0,1,10,0.03592377528548241,1.3866698741912842,0.0
9,0.0006951927961775605,8.0,1,10,0.034960195422172546,1.384554386138916,0.0
10,0.0008858667904100823,8.0,1,10,0.03393608331680298,1.3757240772247314,0.0
11,0.0011288378916846883,8.0,1,10,0.033912479877471924,1.3707430362701416,0.0
12,0.0014384498882876629,8.0,1,10,0.03342456370592117,1.3833253383636475,0.0
13,0.0018329807108324356,8.0,1,10,0.03408545255661011,1.3741154670715332,0.0
14,0.002335721469090121,8.0,1,10,0.03460047394037247,1.3852417469024658,0.0
15,0.002976351441631319,8.0,1,10,0.035732194781303406,1.397325038909912,0.0
16,0.00379269019073225,8.0,1,10,0.03553035482764244,1.377779483795166,0.0
17,0.004832930238571752,8.0,1,10,0.037987738847732544,1.384864091873169,0.0
18,0.00615848211066026,8.0,1,10,0.03690871596336365,1.3775873184204102,0.0
19,0.007847599703514606,8.0,1,10,0.041894495487213135,1.3971264362335205,0.0
20,0.01,8.0,1,10,0.04432383179664612,1.382869005203247,0.0
21,0.012742749857031334,8.0,1,10,0.04585610330104828,1.384829044342041,0.0
22,0.01623776739188721,8.0,1,10,0.0477210134267807,1.3785171508789062,0.0
23,0.0206913808111479,8.0,1,9,0.04724602401256561,1.3921191692352295,0.055248618784530384
24,0.026366508987303583,8.0,1,9,0.02806881070137024,1.3723640441894531,0.055248618784530384
25,0.03359818286283781,8.0,1,8,0.0029284656047821045,1.38619065284729,0.10989010989010989
26,0.04281332398719392,8.0,1,7,0.005874186754226685,1.3975720405578613,0.16393442622950818
27,0.05455594781168514,8.0,1,5,0.0035576224327087402,1.385070562362671,0.3225806451612903
28,0.06951927961775606,8.0,1,6,0.004129588603973389,1.390061378479004,0.2702702702702703
29,0.08858667904100823,8.0,1,6,0.003667891025543213,1.3877439498901367,0.3225806451612903
30,0.11288378916846883,8.0,1,7,0.019196242094039917,1.4037144184112549,0.21739130434782608
31,0.14384498882876628,8.0,1,7,0.007498443126678467,1.3808174133300781,0.21739130434782608
32,0.18329807108324356,8.0,1,8,0.009144999086856842,1.3878726959228516,0.10989010989010989
33,0.23357214690901212,8.0,1,8,0.01989644765853882,1.391890525817871,0.10989010989010989
34,0.29763514416313164,8.0,1,8,0.01620623469352722,1.381255865097046,0.10989010989010989
35,0.3792690190732246,8.0,1,8,0.021878749132156372,1.380784511566162,0.16393442622950818
36,0.4832930238571752,8.0,1,9,0.01333734393119812,1.3761231899261475,0.055248618784530384
37,0.615848211066026,8.0,1,8,0.01803848147392273,1.062140941619873,0.01098901098901099
38,0.7847599703514607,8.0,1,4,0.020945370197296143,1.10142183303833,-0.07253886010362694
39,1.0,8.0,1,9,0.024671614170074463,1.3943674564361572,0.055248618784530384
