lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,5,0.015437781810760498,0.97298264503479,0.3225806451612903
1,0.0001,8.0,1,8,0.022196024656295776,1.0106019973754883,0.16393442622950818
2,0.00012742749857031334,8.0,1,6,0.02441871166229248,1.0384068489074707,0.37433155080213903
3,0.0001623776739188721,8.0,1,9,0.03160595893859863,0.9933013916015625,0.055248618784530384
4,0.00020691380811147902,8.0,1,10,0.03402477502822876,0.9860188961029053,0.0
5,0.00026366508987303583,8.0,1,9,0.03451657295227051,1.0671992301940918,0.055248618784530384
6,0.0003359818286283781,8.0,1,10,0.03558701276779175,1.1094613075256348,0.0
7,0.00042813323987193956,8.0,1,9,0.03718969225883484,1.143688678741455,0.055248618784530384
8,0.000545559478116852,8.0,1,10,0.038067370653152466,1.2127673625946045,0.0
9,0.0006951927961775605,8.0,1,10,0.040720224380493164,1.3910198211669922,0.0
10,0.0008858667904100823,8.0,1,10,0.043305784463882446,1.4353971481323242,0.0
11,0.0011288378916846883,8.0,1,10,0.04397556185722351,1.4169468879699707,0.0
12,0.0014384498882876629,8.0,1,10,0.044871896505355835,1.4242870807647705,0.0
13,0.0018329807108324356,8.0,1,10,0.04874885082244873,1.4125981330871582,0.0
14,0.002335721469090121,8.0,1,10,0.05034065246582031,1.4177334308624268,0.0
15,0.002976351441631319,8.0,1,10,0.05243462324142456,1.4167852401733398,0.0
16,0.00379269019073225,8.0,1,10,0.05510116368532181,1.4236631393432617,0.0
17,0.004832930238571752,8.0,1,10,0.05734826996922493,1.4318451881408691,0.0
18,0.00615848211066026,8.0,1,10,0.060834385454654694,1.4264395236968994,0.0
19,0.007847599703514606,8.0,1,9,0.06420908123254776,1.4220998287200928,0.055248618784530384
20,0.01,8.0,1,10,0.06219913810491562,1.4271645545959473,0.0
21,0.012742749857031334,8.0,1,10,0.06110849976539612,1.424053430557251,0.0
22,0.01623776739188721,8.0,1,10,0.05893491208553314,1.4228622913360596,0.0
23,0.0206913808111479,8.0,1,10,0.06142215430736542,1.415412425994873,0.0
24,0.026366508987303583,8.0,1,10,0.07585456967353821,1.4244558811187744,0.0
25,0.03359818286283781,8.0,1,10,0.06544338166713715,1.4225811958312988,0.0
26,0.04281332398719392,8.0,1,9,0.018844157457351685,1.4185118675231934,0.055248618784530384
27,0.05455594781168514,8.0,1,7,0.006640911102294922,1.4325435161590576,0.21739130434782608
28,0.06951927961775606,8.0,1,9,0.004656359553337097,1.4280483722686768,0.055248618784530384
29,0.08858667904100823,8.0,1,4,0.005607385188341141,1.413419246673584,0.5263157894736842
30,0.11288378916846883,8.0,1,3,0.015995994210243225,1.4245779514312744,0.8163265306122449
31,0.14384498882876628,8.0,1,6,0.015960603952407837,1.4268360137939453,0.3225806451612903
32,0.18329807108324356,8.0,1,7,0.022648364305496216,1.4202501773834229,0.3225806451612903
33,0.23357214690901212,8.0,1,7,0.015510529279708862,1.417937994003296,0.16393442622950818
34,0.29763514416313164,8.0,1,5,0.019841134548187256,1.4166557788848877,0.47619047619047616
35,0.3792690190732246,8.0,1,7,0.015735745429992676,1.4221007823944092,0.3225806451612903
36,0.4832930238571752,8.0,1,7,0.015260472893714905,1.4336636066436768,0.03225806451612903
37,0.615848211066026,8.0,1,9,0.017652250826358795,1.4226410388946533,0.055248618784530384
38,0.7847599703514607,8.0,1,7,0.019720077514648438,1.4354205131530762,-0.06451612903225806
39,1.0,8.0,1,5,0.011023789644241333,0.868262529373169,0.12903225806451613
