lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,7,0.023959755897521973,0.975339412689209,0.16393442622950818
1,0.0001,8.0,1,8,0.025365889072418213,0.9632437229156494,0.10989010989010989
2,0.00012742749857031334,8.0,1,10,0.03095036745071411,1.0418851375579834,0.0
3,0.0001623776739188721,8.0,1,10,0.03093837946653366,1.1053659915924072,0.0
4,0.00020691380811147902,8.0,1,9,0.030614912509918213,0.988685131072998,0.055248618784530384
5,0.00026366508987303583,8.0,1,10,0.03149804472923279,0.9885785579681396,0.0
6,0.0003359818286283781,8.0,1,10,0.0323217511177063,1.115880012512207,0.0
7,0.00042813323987193956,8.0,1,10,0.03304320573806763,1.3886513710021973,0.0
8,0.000545559478116852,8.0,1,9,0.033796340227127075,0.6260299682617188,0.055248618784530384
9,0.0006951927961775605,8.0,1,9,0.03353923559188843,0.6253342628479004,0.055248618784530384
10,0.0008858667904100823,8.0,1,10,0.0346255898475647,0.6279990673065186,0.0
11,0.0011288378916846883,8.0,1,10,0.036188364028930664,0.6132471561431885,0.0
12,0.0014384498882876629,8.0,1,10,0.036885738372802734,0.6353785991668701,0.0
13,0.0018329807108324356,8.0,1,10,0.03898376226425171,0.6232476234436035,0.0
14,0.002335721469090121,8.0,1,10,0.03792011737823486,0.6188154220581055,0.0
15,0.002976351441631319,8.0,1,10,0.03969058394432068,0.6395695209503174,0.0
16,0.00379269019073225,8.0,1,10,0.041403621435165405,1.0477745532989502,0.0
17,0.004832930238571752,8.0,1,10,0.04415324330329895,1.3845107555389404,0.0
18,0.00615848211066026,8.0,1,10,0.044671863317489624,1.3992555141448975,0.0
19,0.007847599703514606,8.0,1,10,0.047565311193466187,1.3975539207458496,0.0
20,0.01,8.0,1,10,0.04564163088798523,1.394352674484253,0.0
21,0.012742749857031334,8.0,1,10,0.04924364760518074,1.4149763584136963,0.0
22,0.01623776739188721,8.0,1,10,0.056946396827697754,1.314483642578125,0.0
23,0.0206913808111479,8.0,1,10,0.06710034608840942,1.4323339462280273,0.0
24,0.026366508987303583,8.0,1,10,0.05303507298231125,1.408029317855835,0.0
25,0.03359818286283781,8.0,1,9,0.0066874027252197266,1.4077785015106201,0.055248618784530384
26,0.04281332398719392,8.0,1,8,0.006819009780883789,1.4227471351623535,0.10989010989010989
27,0.05455594781168514,8.0,1,7,0.005608435720205307,1.4210374355316162,0.21739130434782608
28,0.06951927961775606,8.0,1,9,0.005023211240768433,1.4235363006591797,0.055248618784530384
29,0.08858667904100823,8.0,1,6,0.005817830562591553,1.3978898525238037,0.2702702702702703
30,0.11288378916846883,8.0,1,4,0.006691724061965942,1.4008326530456543,0.5263157894736842
31,0.14384498882876628,8.0,1,5,0.010064825415611267,1.4064459800720215,0.37433155080213903
32,0.18329807108324356,8.0,1,6,0.014112934470176697,1.3995976448059082,0.3225806451612903
33,0.23357214690901212,8.0,1,6,0.012676648795604706,1.3947515487670898,0.2702702702702703
34,0.29763514416313164,8.0,1,6,0.01958046853542328,1.3627088069915771,0.2702702702702703
35,0.3792690190732246,8.0,1,6,0.022210150957107544,1.4140260219573975,0.3225806451612903
36,0.4832930238571752,8.0,1,6,0.01668354868888855,1.3997101783752441,-0.0106951871657754
37,0.615848211066026,8.0,1,8,0.023495033383369446,1.3986742496490479,0.16393442622950818
38,0.7847599703514607,8.0,1,6,0.010394632816314697,1.4045484066009521,-0.10695187165775401
39,1.0,8.0,1,4,0.022876374423503876,1.408172369003296,0.15625
