lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,10,0.036476023495197296,1.0158956050872803,0.0
1,0.0001,8.0,1,9,0.03654857724905014,0.8848192691802979,0.055248618784530384
2,0.00012742749857031334,8.0,1,9,0.03427208960056305,0.9366405010223389,0.055248618784530384
3,0.0001623776739188721,8.0,1,9,0.031291842460632324,1.0561017990112305,0.055248618784530384
4,0.00020691380811147902,8.0,1,9,0.031328558921813965,0.9920804500579834,0.055248618784530384
5,0.00026366508987303583,8.0,1,9,0.0298212468624115,1.0171599388122559,0.055248618784530384
6,0.0003359818286283781,8.0,1,9,0.03017677366733551,1.2446715831756592,0.055248618784530384
7,0.00042813323987193956,8.0,1,9,0.02904403954744339,1.232147455215454,0.055248618784530384
8,0.000545559478116852,8.0,1,8,0.027796559035778046,1.1167728900909424,0.10989010989010989
9,0.0006951927961775605,8.0,1,8,0.027424272149801254,0.5888721942901611,0.10989010989010989
10,0.0008858667904100823,8.0,1,8,0.028600037097930908,0.5896828174591064,0.10989010989010989
11,0.0011288378916846883,8.0,1,8,0.029433373361825943,0.5882370471954346,0.10989010989010989
12,0.0014384498882876629,8.0,1,8,0.030749622732400894,0.5895893573760986,0.10989010989010989
13,0.0018329807108324356,8.0,1,8,0.03160950914025307,0.5897998809814453,0.10989010989010989
14,0.002335721469090121,8.0,1,9,0.03155044466257095,0.5889825820922852,0.055248618784530384
15,0.002976351441631319,8.0,1,9,0.032268963754177094,0.5892031192779541,0.055248618784530384
16,0.00379269019073225,8.0,1,9,0.0314306914806366,0.8405320644378662,0.055248618784530384
17,0.004832930238571752,8.0,1,9,0.031227827072143555,1.346621036529541,0.055248618784530384
18,0.00615848211066026,8.0,1,9,0.03330636024475098,1.3446872234344482,0.055248618784530384
19,0.007847599703514606,8.0,1,9,0.033242180943489075,1.3497796058654785,0.055248618784530384
20,0.01,8.0,1,9,0.038190171122550964,1.3443739414215088,0.055248618784530384
21,0.012742749857031334,8.0,1,9,0.03833477199077606,1.3475136756896973,0.055248618784530384
22,0.01623776739188721,8.0,1,10,0.04027801752090454,1.346250295639038,0.0
23,0.0206913808111479,8.0,1,9,0.04349559545516968,1.3441472053527832,0.055248618784530384
24,0.026366508987303583,8.0,1,8,0.0224713496863842,1.3447916507720947,0.10989010989010989
25,0.03359818286283781,8.0,1,5,0.00318223237991333,1.3454651832580566,0.5759162303664922
26,0.04281332398719392,8.0,1,4,0.004100240767002106,1.3454561233520508,0.625
27,0.05455594781168514,8.0,1,5,0.0019040703773498535,1.3477718830108643,0.47619047619047616
28,0.06951927961775606,8.0,1,4,0.00532686710357666,1.2273533344268799,0.625
29,0.08858667904100823,8.0,1,3,0.0037231072783470154,0.5924530029296875,0.8163265306122449
30,0.11288378916846883,8.0,1,8,0.005405038595199585,0.5931477546691895,0.10989010989010989
31,0.14384498882876628,8.0,1,4,0.012926876544952393,0.5923168659210205,0.625
32,0.18329807108324356,8.0,1,7,0.012973949313163757,0.5921909809112549,0.21739130434782608
33,0.23357214690901212,8.0,1,10,0.01852637529373169,0.5918381214141846,0.0
34,0.29763514416313164,8.0,1,7,0.019152894616127014,0.5922739505767822,0.16393442622950818
35,0.3792690190732246,8.0,1,9,0.01735648512840271,0.853696346282959,0.055248618784530384
36,0.4832930238571752,8.0,1,10,0.020260602235794067,1.3492441177368164,0.0
37,0.615848211066026,8.0,1,10,0.01963290199637413,1.3490087985992432,0.0
38,0.7847599703514607,8.0,1,10,0.020406454801559448,1.3499510288238525,0.0
39,1.0,8.0,1,8,0.009868666529655457,1.3522155284881592,0.16393442622950818
