lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,9,0.026193758472800255,1.0516023635864258,0.055248618784530384
1,0.0001,8.0,1,8,0.026528501883149147,0.9360849857330322,0.10989010989010989
2,0.00012742749857031334,8.0,1,7,0.02851507067680359,0.9284050464630127,0.21739130434782608
3,0.0001623776739188721,8.0,1,6,0.028693974018096924,1.015956163406372,0.3225806451612903
4,0.00020691380811147902,8.0,1,7,0.02780555933713913,1.0994937419891357,0.16393442622950818
5,0.00026366508987303583,8.0,1,7,0.02828897535800934,1.1724393367767334,0.21739130434782608
6,0.0003359818286283781,8.0,1,8,0.029552718624472618,1.1032488346099854,0.10989010989010989
7,0.00042813323987193956,8.0,1,8,0.0301026850938797,1.3355863094329834,0.10989010989010989
8,0.000545559478116852,8.0,1,8,0.029582828283309937,1.363586664199829,0.10989010989010989
9,0.0006951927961775605,8.0,1,8,0.030102699995040894,1.4173266887664795,0.10989010989010989
10,0.0008858667904100823,8.0,1,8,0.030102789402008057,1.4604730606079102,0.10989010989010989
11,0.0011288378916846883,8.0,1,8,0.030193209648132324,1.383974552154541,0.10989010989010989
12,0.0014384498882876629,8.0,1,8,0.028873205184936523,1.3474016189575195,0.10989010989010989
13,0.0018329807108324356,8.0,1,8,0.029235556721687317,1.3655972480773926,0.10989010989010989
14,0.002335721469090121,8.0,1,8,0.0309392511844635,1.3537633419036865,0.10989010989010989
15,0.002976351441631319,8.0,1,10,0.03263801336288452,1.3962087631225586,0.0
16,0.00379269019073225,8.0,1,9,0.034132130444049835,1.3568196296691895,0.055248618784530384
17,0.004832930238571752,8.0,1,9,0.03500691056251526,1.3647334575653076,0.055248618784530384
18,0.00615848211066026,8.0,1,9,0.03383397310972214,1.3506190776824951,0.055248618784530384
19,0.007847599703514606,8.0,1,9,0.03452090546488762,1.406620979309082,0.055248618784530384
20,0.01,8.0,1,9,0.03647946938872337,1.455449104309082,0.055248618784530384
21,0.012742749857031334,8.0,1,8,0.036468200385570526,1.4599452018737793,0.10989010989010989
22,0.01623776739188721,8.0,1,8,0.03341738134622574,1.4632933139801025,0.10989010989010989
23,0.0206913808111479,8.0,1,6,0.016692224889993668,1.468956470489502,0.3225806451612903
24,0.026366508987303583,8.0,1,5,0.007249064743518829,1.4610755443572998,0.47619047619047616
25,0.03359818286283781,8.0,1,4,0.002687126398086548,1.4640240669250488,0.6735751295336787
26,0.04281332398719392,8.0,1,3,0.003124624490737915,1.473531723022461,0.7216494845360825
27,0.05455594781168514,8.0,1,4,0.0036893486976623535,1.4578721523284912,0.625
28,0.06951927961775606,8.0,1,3,0.0026629120111465454,1.4639945030212402,0.8163265306122449
29,0.08858667904100823,8.0,1,3,0.006078347563743591,1.4658982753753662,0.7216494845360825
30,0.11288378916846883,8.0,1,3,0.006197035312652588,1.457761526107788,0.8163265306122449
31,0.14384498882876628,8.0,1,5,0.006763845682144165,1.4588346481323242,0.3225806451612903
32,0.18329807108324356,8.0,1,8,0.010688506066799164,1.4604623317718506,0.10989010989010989
33,0.23357214690901212,8.0,1,5,0.014016084372997284,1.4574694633483887,0.37433155080213903
34,0.29763514416313164,8.0,1,6,0.018488913774490356,1.4599485397338867,-0.0106951871657754
35,0.3792690190732246,8.0,1,6,0.02232787013053894,1.4695231914520264,0.11956521739130435
36,0.4832930238571752,8.0,1,10,0.017144110053777695,1.4625439643859863,0.0
37,0.615848211066026,8.0,1,7,0.010428890585899353,1.4570751190185547,0.021739130434782608
38,0.7847599703514607,8.0,1,8,0.02439628541469574,1.3554332256317139,0.01098901098901099
39,1.0,8.0,1,6,0.013267097994685173,1.3541717529296875,-0.06451612903225806
