lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,10,0.02575189433991909,0.9889554977416992,0.0
1,0.0001,8.0,1,10,0.02667856030166149,0.9062745571136475,0.0
2,0.00012742749857031334,8.0,1,10,0.032293930649757385,0.8821728229522705,0.0
3,0.0001623776739188721,8.0,1,9,0.036469653248786926,1.012512445449829,0.055248618784530384
4,0.00020691380811147902,8.0,1,10,0.0385202020406723,0.6826043128967285,0.0
5,0.00026366508987303583,8.0,1,10,0.03800529986619949,1.0557191371917725,0.0
6,0.0003359818286283781,8.0,1,10,0.039081722497940063,1.0913336277008057,0.0
7,0.00042813323987193956,8.0,1,10,0.0375915989279747,1.1302638053894043,0.0
8,0.000545559478116852,8.0,1,9,0.04052264243364334,1.1836738586425781,0.055248618784530384
9,0.0006951927961775605,8.0,1,9,0.0420333668589592,1.3032305240631104,0.055248618784530384
10,0.0008858667904100823,8.0,1,9,0.042645685374736786,1.3438429832458496,0.055248618784530384
11,0.0011288378916846883,8.0,1,9,0.04531280696392059,1.3423998355865479,0.055248618784530384
12,0.0014384498882876629,8.0,1,9,0.042969800531864166,1.342928171157837,0.055248618784530384
13,0.0018329807108324356,8.0,1,9,0.04013880342245102,1.342205286026001,0.055248618784530384
14,0.002335721469090121,8.0,1,9,0.04354334622621536,1.342116355895996,0.055248618784530384
15,0.002976351441631319,8.0,1,9,0.04080875962972641,1.3422446250915527,0.055248618784530384
16,0.00379269019073225,8.0,1,8,0.04232107847929001,1.3421704769134521,0.10989010989010989
17,0.004832930238571752,8.0,1,9,0.04023898392915726,1.342336893081665,0.055248618784530384
18,0.00615848211066026,8.0,1,9,0.04063127934932709,1.3425514698028564,0.055248618784530384
19,0.007847599703514606,8.0,1,9,0.042507924139499664,1.3465673923492432,0.055248618784530384
20,0.01,8.0,1,9,0.0405874028801918,1.342987298965454,0.055248618784530384
21,0.012742749857031334,8.0,1,9,0.04179176688194275,1.3427493572235107,0.055248618784530384
22,0.01623776739188721,8.0,1,10,0.04737634211778641,1.3419792652130127,0.0
23,0.0206913808111479,8.0,1,10,0.04896828532218933,1.3425719738006592,0.0
24,0.026366508987303583,8.0,1,10,0.04870790243148804,1.3428475856781006,0.0
25,0.03359818286283781,8.0,1,9,0.027200430631637573,1.3422842025756836,0.055248618784530384
26,0.04281332398719392,8.0,1,9,0.004335533827543259,1.3422107696533203,0.055248618784530384
27,0.05455594781168514,8.0,1,5,0.006112992763519287,1.3415203094482422,0.3225806451612903
28,0.06951927961775606,8.0,1,5,0.005275428295135498,1.343275785446167,0.47619047619047616
29,0.08858667904100823,8.0,1,5,0.005772978067398071,1.3414638042449951,0.425531914893617
30,0.11288378916846883,8.0,1,5,0.006158977746963501,1.3426072597503662,0.425531914893617
31,0.14384498882876628,8.0,1,5,0.006198689341545105,1.341184377670288,0.425531914893617
32,0.18329807108324356,8.0,1,4,0.010753855109214783,1.343360185623169,0.5263157894736842
33,0.23357214690901212,8.0,1,6,0.02234719693660736,1.3416965007781982,0.2702702702702703
34,0.29763514416313164,8.0,1,5,0.009708341211080551,1.3429160118103027,-0.0106951871657754
35,0.3792690190732246,8.0,1,5,0.007259467616677284,1.3419089317321777,0.3076923076923077
36,0.4832930238571752,8.0,1,5,0.019856832921504974,1.3409056663513184,0.0425531914893617
37,0.615848211066026,8.0,1,6,0.019861921668052673,1.342191457748413,-0.06451612903225806
38,0.7847599703514607,8.0,1,5,0.021105606108903885,1.3397605419158936,-0.08376963350785341
39,1.0,8.0,1,6,0.01655358076095581,1.3434059619903564,-0.06451612903225806
