lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,6,0.016214530915021896,2.435608386993408,0.37433155080213903
1,0.0001,8.0,1,7,0.01581341028213501,2.6257810592651367,0.21739130434782608
2,0.0001518445924339445,8.0,1,9,0.016577795147895813,2.5018324851989746,0.055248618784530384
3,0.0002305678025143074,8.0,1,9,0.01778753660619259,2.6990158557891846,0.055248618784530384
4,0.00035010474001175213,8.0,1,9,0.02109508216381073,2.99411940574646,0.055248618784530384
5,0.0005316151155627665,8.0,1,9,0.023384034633636475,3.0036847591400146,0.055248618784530384
6,0.000807228805543526,8.0,1,7,0.024200275540351868,3.0423219203948975,0.21739130434782608
7,0.0012257332897869654,8.0,1,9,0.02463170886039734,3.325073003768921,0.055248618784530384
8,0.0018612097182041994,8.0,1,9,0.025488153100013733,2.894256830215454,0.055248618784530384
9,0.0028261463109481365,8.0,1,8,0.02565827965736389,2.9903976917266846,0.10989010989010989
10,0.004291350347446156,8.0,1,7,0.02484622597694397,2.90624737739563,0.21739130434782608
11,0.006516183444992277,8.0,1,7,0.026112914085388184,2.989612102508545,0.21739130434782608
12,0.009894472194296698,8.0,1,7,0.025954023003578186,2.8988614082336426,0.21739130434782608
13,0.015024220976919786,8.0,1,6,0.02208142727613449,2.998256206512451,0.5263157894736842
14,0.022813467108779066,8.0,1,5,0.002671964466571808,2.9104011058807373,0.5759162303664922
15,0.03464101615137756,8.0,1,4,0.001750856637954712,2.8757243156433105,0.6735751295336787
16,0.05260050979003619,8.0,1,3,0.0027736276388168335,2.8251473903656006,0.8163265306122449
17,0.07987102970885754,8.0,1,2,0.0038099936209619045,3.055110454559326,1.0
18,0.12127983953420945,8.0,1,3,0.0028303666040301323,2.848227024078369,0.7216494845360825
19,0.18415687804526243,8.0,1,4,0.005275756120681763,2.789921760559082,0.425531914893617
20,0.27963226090690496,8.0,1,6,0.013538409024477005,2.8901774883270264,0.37433155080213903
21,0.4246064668879146,8.0,1,5,0.009871646761894226,2.8912062644958496,0.47619047619047616
22,0.6447419590941255,8.0,1,7,0.019628310576081276,3.0732672214508057,0.021739130434782608
23,0.979005800037105,8.0,1,6,0.00993768498301506,2.8237736225128174,0.07567567567567568
24,1.4865673669710213,8.0,1,6,0.023475676774978638,2.899946928024292,0.37433155080213903
25,2.2572721596331653,8.0,1,9,0.019935138523578644,2.8974008560180664,-0.04419889502762431
26,3.42754571091988,8.0,1,8,0.02134990319609642,2.812333345413208,0.01098901098901099
27,5.204542815233443,8.0,1,6,0.01317906379699707,2.8831419944763184,0.07567567567567568
28,7.902816825841355,8.0,1,6,0.021959267556667328,2.899003505706787,0.2702702702702703
29,12.0,8.0,1,9,0.022930115461349487,2.999788522720337,-0.04419889502762431
