lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,10,0.27674806118011475,2.3682029247283936,0.0
1,0.0001,8.0,1,10,0.2718866467475891,2.453918933868408,0.0
2,0.0001518445924339445,8.0,1,10,0.2669142186641693,2.5247907638549805,0.0
3,0.0002305678025143074,8.0,1,10,0.2620747685432434,2.5980827808380127,0.0
4,0.00035010474001175213,8.0,1,10,0.257438600063324,2.4682974815368652,0.0
5,0.0005316151155627665,8.0,1,10,0.25285574793815613,2.503553867340088,0.0
6,0.000807228805543526,8.0,1,10,0.24851512908935547,2.5205304622650146,0.0
7,0.0012257332897869654,8.0,1,10,0.2443528175354004,2.507812261581421,0.0
8,0.0018612097182041994,8.0,1,10,0.24038025736808777,2.46213698387146,0.0
9,0.0028261463109481365,8.0,1,10,0.23652467131614685,2.730678081512451,0.0
10,0.004291350347446156,8.0,1,10,0.23017974197864532,2.988373279571533,0.0
11,0.006516183444992277,8.0,1,10,0.22891616821289062,3.188047409057617,0.0
12,0.009894472194296698,8.0,1,10,0.2239915430545807,2.994119167327881,0.0
13,0.015024220976919786,8.0,1,10,0.2336706519126892,3.013796806335449,0.0
14,0.022813467108779066,8.0,1,10,0.23438051342964172,3.001593589782715,0.0
15,0.03464101615137756,8.0,1,10,0.23664596676826477,2.998387575149536,0.0
16,0.05260050979003619,8.0,1,10,0.19709128141403198,3.009221315383911,0.0
17,0.07987102970885754,8.0,1,10,0.2021334171295166,2.987987518310547,0.0
18,0.12127983953420945,8.0,1,10,0.11869333684444427,3.098386526107788,0.0
19,0.18415687804526243,8.0,1,10,0.05646499991416931,2.99983811378479,0.0
20,0.27963226090690496,8.0,1,10,0.022309839725494385,2.99631929397583,0.0
21,0.4246064668879146,8.0,1,10,0.0284084752202034,2.9955246448516846,0.0
22,0.6447419590941255,8.0,1,10,0.03631795942783356,2.9987728595733643,0.0
23,0.979005800037105,8.0,1,9,0.04654723405838013,2.996981620788574,0.055248618784530384
24,1.4865673669710213,8.0,1,10,0.048714928328990936,2.998979330062866,0.0
25,2.2572721596331653,8.0,1,7,0.02532772719860077,2.9973063468933105,-0.07608695652173914
26,3.42754571091988,8.0,1,6,0.018752843141555786,3.099536180496216,0.07567567567567568
27,5.204542815233443,8.0,1,5,0.014800719916820526,2.9972472190856934,-0.08376963350785341
28,7.902816825841355,8.0,1,5,0.018838748335838318,2.707953691482544,0.19895287958115182
29,12.0,8.0,1,5,0.0214349627494812,3.0965120792388916,0.0
