lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,9,0.023770667612552643,0.9615447521209717,0.055248618784530384
1,0.0001,8.0,1,8,0.024390682578086853,1.027815580368042,0.10989010989010989
2,0.00015978449816454933,8.0,1,7,0.0241476371884346,0.8005690574645996,0.16393442622950818
3,0.0002553108585369684,8.0,1,9,0.02409014105796814,0.7700722217559814,0.055248618784530384
4,0.0004079471740728974,8.0,1,9,0.024255625903606415,1.0392365455627441,0.055248618784530384
5,0.0006518363448688389,8.0,1,9,0.02459564059972763,1.3786885738372803,0.055248618784530384
6,0.0010415334325028153,8.0,1,10,0.0250156968832016,1.382694959640503,0.0
7,0.0016642089683406285,8.0,1,10,0.02649674564599991,1.0479645729064941,0.0
8,0.0026591479484724943,8.0,1,9,0.02741464227437973,1.2359235286712646,0.055248618784530384
9,0.0042489062049196795,8.0,1,10,0.02751583606004715,1.1586649417877197,0.0
10,0.006789093457013307,8.0,1,9,0.028135553002357483,1.0876777172088623,0.055248618784530384
11,0.010847918910210965,8.0,1,8,0.02842894196510315,1.0385291576385498,0.16393442622950818
12,0.017333292791977824,8.0,1,7,0.01935577392578125,1.1069433689117432,0.3225806451612903
13,0.027695914903053766,8.0,1,6,0.0015809126198291779,1.1259801387786865,0.37433155080213903
14,0.04425377863992504,8.0,1,2,0.002187103033065796,1.0480194091796875,1.0
15,0.07071067811865475,8.0,1,2,0.0022182390093803406,1.2826881408691406,1.0
16,0.11298470218064216,8.0,1,4,0.0034699738025665283,1.0524816513061523,0.5263157894736842
17,0.1805320393820497,8.0,1,3,0.0036550909280776978,0.7850728034973145,0.8163265306122449
18,0.28846221315283466,8.0,1,3,0.007946308702230453,0.7982625961303711,0.8163265306122449
19,0.460917899680609,8.0,1,2,0.011956796050071716,0.8406894207000732,0.29411764705882354
20,0.736475352955242,8.0,1,5,0.016376450657844543,0.9898166656494141,0.03076923076923077
21,1.1767734468251267,8.0,1,3,0.02337590977549553,0.9985580444335938,0.18181818181818182
22,1.8803015465431967,8.0,1,5,0.011506527662277222,1.0157222747802734,0.19895287958115182
23,3.0044303901243037,8.0,1,3,0.013939354568719864,0.8545963764190674,0.04807692307692308
24,4.800614021563325,8.0,1,5,0.020962044596672058,1.2250242233276367,0.03076923076923077
25,7.670637023171956,8.0,1,6,0.023075012490153313,0.7723309993743896,0.14736842105263157
26,12.256488873499423,8.0,1,7,0.014070109464228153,1.1892523765563965,-0.06451612903225806
27,19.583969239114857,8.0,1,6,0.013901054859161377,1.1078574657440186,-0.042105263157894736
28,31.292146969419417,8.0,1,3,0.014249175786972046,1.0111911296844482,-0.06930693069306931
29,50.0,8.0,1,6,0.023787811398506165,1.1420073509216309,0.12903225806451613
