lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,7,0.014404863119125366,1.9308111667633057,0.16393442622950818
1,0.0001,8.0,1,6,0.014039099216461182,2.5651605129241943,0.5263157894736842
2,0.0001518445924339445,8.0,1,7,0.012478336691856384,2.415217876434326,0.16393442622950818
3,0.0002305678025143074,8.0,1,9,0.011650152504444122,2.593724250793457,0.055248618784530384
4,0.00035010474001175213,8.0,1,10,0.015859683975577354,2.5314671993255615,0.0
5,0.0005316151155627665,8.0,1,10,0.020387038588523865,2.925809860229492,0.0
6,0.000807228805543526,8.0,1,9,0.02356191724538803,2.4809741973876953,0.055248618784530384
7,0.0012257332897869654,8.0,1,8,0.02660711668431759,2.4992074966430664,0.10989010989010989
8,0.0018612097182041994,8.0,1,9,0.028042014688253403,2.4972758293151855,0.055248618784530384
9,0.0028261463109481365,8.0,1,9,0.028282685205340385,2.4999167919158936,0.055248618784530384
10,0.004291350347446156,8.0,1,10,0.02758289873600006,2.59739089012146,0.0
11,0.006516183444992277,8.0,1,10,0.026491522789001465,2.4989047050476074,0.0
12,0.009894472194296698,8.0,1,10,0.021530792117118835,2.298156976699829,0.0
13,0.015024220976919786,8.0,1,7,0.017050892114639282,2.4992904663085938,0.16393442622950818
14,0.022813467108779066,8.0,1,4,0.0021563805639743805,2.5968916416168213,0.6735751295336787
15,0.03464101615137756,8.0,1,4,0.0014787465333938599,2.598989725112915,0.5263157894736842
16,0.05260050979003619,8.0,1,3,0.0013879984617233276,2.498429536819458,0.7216494845360825
17,0.07987102970885754,8.0,1,3,0.0022533535957336426,2.1425437927246094,0.7216494845360825
18,0.12127983953420945,8.0,1,4,0.0025874078273773193,2.555462121963501,0.5263157894736842
19,0.18415687804526243,8.0,1,4,0.00820440798997879,2.497689962387085,0.6735751295336787
20,0.27963226090690496,8.0,1,5,0.011550232768058777,2.58876895904541,0.3225806451612903
21,0.4246064668879146,8.0,1,7,0.008506998419761658,2.5010383129119873,0.03225806451612903
22,0.6447419590941255,8.0,1,8,0.022685542702674866,2.5037765502929688,0.16393442622950818
23,0.979005800037105,8.0,1,8,0.009989239275455475,2.4993085861206055,0.10989010989010989
24,1.4865673669710213,8.0,1,9,0.018488876521587372,2.4977736473083496,0.055248618784530384
25,2.2572721596331653,8.0,1,8,0.019214138388633728,2.4998838901519775,-0.03278688524590164
26,3.42754571091988,8.0,1,8,0.013238921761512756,2.5009517669677734,0.10989010989010989
27,5.204542815233443,8.0,1,6,0.009904339909553528,2.513017177581787,0.021739130434782608
28,7.902816825841355,8.0,1,9,0.02397337555885315,2.581376552581787,0.055248618784530384
29,12.0,8.0,1,9,0.02414873242378235,2.4980576038360596,-0.04419889502762431
