lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,10,0.26620179414749146,0.9543113708496094,0.0
1,0.0001,8.0,1,10,0.26837122440338135,0.6712820529937744,0.0
2,0.00013538761800225446,8.0,1,10,0.271461546421051,0.6889152526855469,0.0
3,0.00018329807108324357,8.0,1,10,0.2744530737400055,0.7243509292602539,0.0
4,0.0002481628922836826,8.0,1,10,0.2772608995437622,0.7905511856079102,0.0
5,0.0003359818286283781,8.0,1,10,0.28010812401771545,0.7673313617706299,0.0
6,0.00045487779470037773,8.0,1,10,0.2827971279621124,0.5396087169647217,0.0
7,0.0006158482110660267,8.0,1,10,0.2851715385913849,0.8507647514343262,0.0
8,0.0008337822234717892,8.0,1,10,0.2874566316604614,0.6573319435119629,0.0
9,0.0011288378916846883,8.0,1,10,0.2895749807357788,0.9455921649932861,0.0
10,0.0015283067326587688,8.0,1,10,0.2917958199977875,0.8455116748809814,0.0
11,0.00206913808111479,8.0,1,10,0.2935967445373535,0.7580528259277344,0.0
12,0.002801356761198867,8.0,1,10,0.2905551493167877,1.1126503944396973,0.0
13,0.00379269019073225,8.0,1,10,0.28959450125694275,1.1963520050048828,0.0
14,0.005134832907437549,8.0,1,10,0.2888462245464325,0.9039807319641113,0.0
15,0.0069519279617756054,8.0,1,10,0.28787097334861755,0.897148609161377,0.0
16,0.00941204967268067,8.0,1,10,0.2823299765586853,1.0256803035736084,0.0
17,0.012742749857031334,8.0,1,10,0.2798525094985962,0.9213969707489014,0.0
18,0.017252105499420408,8.0,1,10,0.2678636312484741,0.7643463611602783,0.0
19,0.023357214690901212,8.0,1,10,0.2642073631286621,0.9644570350646973,0.0
20,0.03162277660168379,8.0,1,10,0.2633606791496277,1.1669347286224365,0.0
21,0.04281332398719392,8.0,1,10,0.26140454411506653,1.0273895263671875,0.0
22,0.05796393953384967,8.0,1,10,0.2158011496067047,1.19010329246521,0.0
23,0.07847599703514607,8.0,1,10,0.26360565423965454,0.9024684429168701,0.0
24,0.10624678308940409,8.0,1,10,0.3065440058708191,1.192671775817871,0.0
25,0.14384498882876628,8.0,1,10,0.3022891581058502,0.9058926105499268,0.0
26,0.1947483039908755,8.0,1,10,0.24823054671287537,0.999377965927124,0.0
27,0.26366508987303583,8.0,1,10,0.15190577507019043,0.7011497020721436,0.0
28,0.35696988468260626,8.0,1,10,0.06490395963191986,1.0861091613769531,0.0
29,0.4832930238571752,8.0,1,10,0.04010702669620514,0.847797155380249,0.0
30,0.6543189129712962,8.0,1,10,0.038370754569768906,0.9981818199157715,0.0
31,0.8858667904100823,8.0,1,9,0.030970929190516472,0.8922469615936279,-0.04419889502762431
32,1.199353946209233,8.0,1,9,0.01763768494129181,0.9962522983551025,-0.04419889502762431
33,1.623776739188721,8.0,1,9,0.014293817803263664,0.8947892189025879,0.055248618784530384
34,2.1983926488622894,8.0,1,10,0.01894218474626541,1.065068244934082,0.0
35,2.9763514416313193,8.0,1,8,0.018786057829856873,1.0442240238189697,-0.08791208791208792
36,4.029611320200396,8.0,1,9,0.01623460277915001,1.1494572162628174,0.055248618784530384
37,5.455594781168514,8.0,1,8,0.01995520293712616,1.0285251140594482,-0.03278688524590164
38,7.386199822079358,8.0,1,9,0.014960728585720062,1.0808210372924805,-0.04419889502762431
39,10.0,8.0,1,9,0.02003238908946514,1.2081382274627686,0.055248618784530384
