lambda_index,lambda,rho,clusters_2d,clusters_3d,min_linf,time_sec,ari_round3
0,0.0,8.0,10,10,0.28693440556526184,0.26114487648010254,0.0
1,0.0001,8.0,10,10,0.29231321811676025,0.26804232597351074,0.0
2,0.00012640883055713373,8.0,10,10,0.2968815863132477,0.2678236961364746,0.0
3,0.00015979192442822145,8.0,10,10,0.30093368887901306,0.28645753860473633,0.0
4,0.00020199110299445384,8.0,10,10,0.3045470118522644,0.2654132843017578,0.0
5,0.0002553345911247446,8.0,10,10,0.30781620740890503,0.2868936061859131,0.0
6,0.00032276547064862866,8.0,10,10,0.31088995933532715,0.26785922050476074,0.0
7,0.00040800405688916016,8.0,10,10,0.3138105571269989,0.2591087818145752,0.0
8,0.0005157531569392505,8.0,10,10,0.31651490926742554,0.2685859203338623,0.0
9,0.0006519575342484052,8.0,10,10,0.31908535957336426,0.2952399253845215,0.0
10,0.0008241318947725336,8.0,10,10,0.3215550184249878,0.2951948642730713,0.0
11,0.0010417754904303077,8.0,10,10,0.32392728328704834,0.2975800037384033,0.0
12,0.0013168962144837965,8.0,10,10,0.3261910378932953,0.28625059127807617,0.0
13,0.0016646731043801306,8.0,10,10,0.32840391993522644,0.2859616279602051,0.0
14,0.0021042938038460593,8.0,10,10,0.33051884174346924,0.30420398712158203,0.0
15,0.002660013188928029,8.0,10,10,0.3325510323047638,0.3043985366821289,0.0
16,0.003362491564789445,8.0,10,10,0.33446991443634033,0.3532683849334717,0.0
17,0.004250486264632604,8.0,10,10,0.33620312809944153,0.33943605422973633,0.0
18,0.005372989980113671,8.0,10,10,0.33781498670578003,0.36715006828308105,0.0
19,0.006791933799813663,8.0,10,10,0.3394935727119446,0.4637923240661621,0.0
20,0.008585604088559148,8.0,10,10,0.34097450971603394,0.46038007736206055,0.0
21,0.010852961724613079,8.0,10,10,0.34228044748306274,0.46088504791259766,0.0
22,0.01371910199689674,8.0,10,10,0.3409985899925232,0.4606945514678955,0.0
23,0.017342156397217548,8.0,10,10,0.3266727030277252,0.461108922958374,0.0
24,0.021922017095111858,8.0,10,10,0.3386189937591553,0.4609053134918213,0.0
25,0.027711365444465837,8.0,10,10,0.3720771372318268,0.4608912467956543,0.0
26,0.035029612989762926,8.0,10,10,0.3748304545879364,0.46382904052734375,0.0
27,0.04428052412904917,8.0,10,10,0.3728587031364441,0.4620249271392822,0.0
28,0.055974492716100485,8.0,10,10,0.37120676040649414,0.461641788482666,0.0
29,0.07075670165271061,8.0,10,10,0.3721008598804474,0.4608583450317383,0.0
30,0.0894427190999916,8.0,10,10,0.37232705950737,0.46187496185302734,0.0
31,0.11306349523280158,8.0,10,10,0.37407639622688293,0.46160292625427246,0.0
32,0.14292224211080512,8.0,10,10,0.39040470123291016,0.46105146408081055,0.0
33,0.18066633485830408,8.0,10,10,0.411458820104599,0.4612705707550049,0.0
34,0.22837820110481744,8.0,10,10,0.409315288066864,0.4607503414154053,0.0
35,0.2886902132640188,8.0,10,10,0.3451603353023529,0.46035075187683105,0.0
36,0.3649299225199419,8.0,10,10,0.2545873522758484,0.4646434783935547,0.0
37,0.4613036474105127,8.0,10,10,0.17974816262722015,0.461090087890625,0.0
38,0.5831285460090326,8.0,10,10,0.07766139507293701,0.46056652069091797,0.0
39,0.7371259756548356,8.0,10,10,0.04248283803462982,0.46071815490722656,0.0
40,0.931792325558141,8.0,10,10,0.019942481070756912,0.46109890937805176,0.0
41,1.177867781959165,8.0,10,10,0.019857853651046753,0.4606783390045166,0.0
42,1.48892888868383,8.0,10,10,0.010057881474494934,0.46046876907348633,0.0
43,1.882137596012561,8.0,10,10,0.012340210378170013,0.4605555534362793,0.0
44,2.3791881245956286,8.0,10,10,0.01971070095896721,0.46101856231689453,0.0
45,3.0075038850555353,8.0,10,10,0.01642546057701111,0.46063780784606934,0.0
46,3.801750490059066,8.0,10,10,0.015524901449680328,0.4604363441467285,0.0
47,4.8057483351837655,8.0,10,10,0.015284858644008636,0.46007227897644043,0.0
48,6.074890270024722,8.0,10,10,0.02003510668873787,0.4632127285003662,0.0
49,7.679197747967353,8.0,10,10,0.01668613590300083,0.4621562957763672,0.0
50,9.70718406937528,8.0,10,10,0.0148872509598732,0.4606461524963379,0.0
51,12.270737862125678,8.0,10,10,0.00855317059904337,0.4601109027862549,0.0
52,15.511296232244533,8.0,10,10,0.013058869168162346,0.4609658718109131,0.0
53,19.60764817143306,8.0,10,10,0.012018062174320221,0.4604053497314453,0.0
54,24.785798753265745,8.0,10,10,0.01301488559693098,0.46135663986206055,0.0
55,31.33143834824786,8.0,10,10,0.010881204158067703,0.46130847930908203,0.0
56,39.60570481274946,8.0,10,10,0.01230572909116745,0.4606285095214844,0.0
57,50.06510828770702,8.0,10,10,0.010727301239967346,0.46051692962646484,0.0
58,63.28671790365308,8.0,10,10,0.010417141020298004,0.46066999435424805,0.0
59,80.0,8.0,10,10,0.011972043663263321,0.46009039878845215,0.0
