lambda_index,lambda,rho,round_decimals,clusters_eval,min_linf,time_sec,ari_eval
0,0.0,8.0,1,10,0.26620179414749146,0.48595523834228516,0.0
1,0.0001,8.0,1,10,0.26837122440338135,0.26587820053100586,0.0
2,0.00012742749857031334,8.0,1,10,0.271461546421051,0.2750258445739746,0.0
3,0.0001623776739188721,8.0,1,10,0.2744593918323517,0.2709481716156006,0.0
4,0.00020691380811147902,8.0,1,10,0.2772720456123352,0.27027392387390137,0.0
5,0.00026366508987303583,8.0,1,10,0.28009456396102905,0.28757476806640625,0.0
6,0.0003359818286283781,8.0,1,10,0.28288623690605164,0.29509425163269043,0.0
7,0.00042813323987193956,8.0,1,10,0.28538957238197327,0.30971717834472656,0.0
8,0.000545559478116852,8.0,1,10,0.2875228226184845,0.28662896156311035,0.0
9,0.0006951927961775605,8.0,1,10,0.28978148102760315,0.3057126998901367,0.0
10,0.0008858667904100823,8.0,1,10,0.2914833128452301,0.30373406410217285,0.0
11,0.0011288378916846883,8.0,1,10,0.2929103970527649,0.3029367923736572,0.0
12,0.0014384498882876629,8.0,1,10,0.29279574751853943,0.29801416397094727,0.0
13,0.0018329807108324356,8.0,1,10,0.28984788060188293,0.3327796459197998,0.0
14,0.002335721469090121,8.0,1,10,0.2863209843635559,0.3309941291809082,0.0
15,0.002976351441631319,8.0,1,10,0.28852537274360657,0.4611818790435791,0.0
16,0.00379269019073225,8.0,1,10,0.2868381142616272,0.46036791801452637,0.0
17,0.004832930238571752,8.0,1,10,0.28559714555740356,0.4710249900817871,0.0
18,0.00615848211066026,8.0,1,10,0.2844226062297821,0.4628016948699951,0.0
19,0.007847599703514606,8.0,1,10,0.28133392333984375,0.461747407913208,0.0
20,0.01,8.0,1,10,0.27459853887557983,0.4573521614074707,0.0
21,0.012742749857031334,8.0,1,10,0.2640840411186218,0.46278858184814453,0.0
22,0.01623776739188721,8.0,1,10,0.26365727186203003,0.45609402656555176,0.0
23,0.0206913808111479,8.0,1,10,0.26120898127555847,0.4527931213378906,0.0
24,0.026366508987303583,8.0,1,10,0.2617173492908478,0.45919275283813477,0.0
25,0.03359818286283781,8.0,1,10,0.262793630361557,0.4645547866821289,0.0
26,0.04281332398719392,8.0,1,10,0.27914103865623474,0.47234296798706055,0.0
27,0.05455594781168514,8.0,1,10,0.2725997567176819,0.45752453804016113,0.0
28,0.06951927961775606,8.0,1,10,0.2590373158454895,0.463789701461792,0.0
29,0.08858667904100823,8.0,1,10,0.2693442702293396,0.45679354667663574,0.0
30,0.11288378916846883,8.0,1,10,0.3139687180519104,0.4546647071838379,0.0
31,0.14384498882876628,8.0,1,10,0.3147884011268616,0.45214009284973145,0.0
32,0.18329807108324356,8.0,1,10,0.2524510324001312,0.45204830169677734,0.0
33,0.23357214690901212,8.0,1,10,0.15653298795223236,0.4527158737182617,0.0
34,0.29763514416313164,8.0,1,10,0.055626191198825836,0.45817112922668457,0.0
35,0.3792690190732246,8.0,1,10,0.019082583487033844,0.46434903144836426,0.0
36,0.4832930238571752,8.0,1,10,0.04338448494672775,0.45899152755737305,0.0
37,0.615848211066026,8.0,1,8,0.02937321364879608,0.4558720588684082,0.10989010989010989
38,0.7847599703514607,8.0,1,10,0.01702570728957653,0.4510312080383301,0.0
39,1.0,8.0,1,8,0.027077779173851013,0.4605715274810791,-0.03278688524590164
